stateName,registrationMonthMMYY,fuelName,vehicleCount
Himachal Pradesh,01-21,DIESEL,19
Himachal Pradesh,01-21,PETROL,202
Himachal Pradesh,01-22,DIESEL,29
Himachal Pradesh,01-22,PETROL,147
Himachal Pradesh,01-23,DIESEL,32
Himachal Pradesh,01-23,ELECTRIC(BOV),2
Himachal Pradesh,01-23,PETROL,155
Himachal Pradesh,01-23,PETROL/CNG,1
Himachal Pradesh,01-23,PETROL/HYBRID,9
Himachal Pradesh,01-24,DIESEL,37
Himachal Pradesh,01-24,PETROL,218
Himachal Pradesh,01-24,PETROL(E20),2
Himachal Pradesh,01-24,PETROL/CNG,2
Himachal Pradesh,01-24,PETROL/HYBRID,7
Himachal Pradesh,01-25,DIESEL,30
Himachal Pradesh,01-25,DIESEL/HYBRID,1
Himachal Pradesh,01-25,PETROL,172
Himachal Pradesh,01-25,PETROL(E20),7
Himachal Pradesh,01-25,PETROL/CNG,1
Himachal Pradesh,01-25,PETROL/HYBRID,7
Himachal Pradesh,01-25,PURE EV,2
Himachal Pradesh,01-25,STRONG HYBRID EV,2
Himachal Pradesh,02-21,DIESEL,18
Himachal Pradesh,02-21,PETROL,138
Himachal Pradesh,02-21,PETROL/CNG,1
Himachal Pradesh,02-22,DIESEL,19
Himachal Pradesh,02-22,ELECTRIC(BOV),1
Himachal Pradesh,02-22,PETROL,158
Himachal Pradesh,02-22,PETROL/CNG,1
Himachal Pradesh,02-23,DIESEL,17
Himachal Pradesh,02-23,ELECTRIC(BOV),1
Himachal Pradesh,02-23,PETROL,120
Himachal Pradesh,02-23,PETROL/CNG,2
Himachal Pradesh,02-23,PETROL/HYBRID,10
Himachal Pradesh,02-24,DIESEL,40
Himachal Pradesh,02-24,ELECTRIC(BOV),5
Himachal Pradesh,02-24,PETROL,165
Himachal Pradesh,02-24,PETROL(E20),14
Himachal Pradesh,02-24,PETROL/CNG,1
Himachal Pradesh,02-24,PETROL/HYBRID,4
Himachal Pradesh,02-25,DIESEL,38
Himachal Pradesh,02-25,ELECTRIC(BOV),1
Himachal Pradesh,02-25,PETROL,185
Himachal Pradesh,02-25,PETROL(E20),3
Himachal Pradesh,02-25,PETROL/HYBRID,8
Himachal Pradesh,02-25,PURE EV,1
Himachal Pradesh,02-25,STRONG HYBRID EV,2
Himachal Pradesh,03-21,DIESEL,33
Himachal Pradesh,03-21,PETROL,184
Himachal Pradesh,03-22,DIESEL,36
Himachal Pradesh,03-22,ELECTRIC(BOV),2
Himachal Pradesh,03-22,PETROL,176
Himachal Pradesh,03-22,PETROL/CNG,1
Himachal Pradesh,03-23,DIESEL,25
Himachal Pradesh,03-23,ELECTRIC(BOV),1
Himachal Pradesh,03-23,PETROL,174
Himachal Pradesh,03-23,PETROL/HYBRID,4
Himachal Pradesh,03-24,DIESEL,39
Himachal Pradesh,03-24,ELECTRIC(BOV),1
Himachal Pradesh,03-24,PETROL,137
Himachal Pradesh,03-24,PETROL(E20),2
Himachal Pradesh,03-24,PETROL/CNG,1
Himachal Pradesh,03-24,PETROL/HYBRID,1
Himachal Pradesh,03-25,DIESEL,31
Himachal Pradesh,03-25,PETROL,206
Himachal Pradesh,03-25,PETROL(E20),9
Himachal Pradesh,03-25,PETROL/HYBRID,10
Himachal Pradesh,03-25,PURE EV,3
Himachal Pradesh,03-25,STRONG HYBRID EV,3
Himachal Pradesh,04-20,DIESEL,15
Himachal Pradesh,04-20,PETROL,80
Himachal Pradesh,04-20,PETROL/HYBRID,1
Himachal Pradesh,04-21,DIESEL,25
Himachal Pradesh,04-21,PETROL,174
Himachal Pradesh,04-21,PETROL/HYBRID,1
Himachal Pradesh,04-22,DIESEL,21
Himachal Pradesh,04-22,ELECTRIC(BOV),3
Himachal Pradesh,04-22,PETROL,191
Himachal Pradesh,04-23,DIESEL,34
Himachal Pradesh,04-23,DIESEL/HYBRID,1
Himachal Pradesh,04-23,ELECTRIC(BOV),2
Himachal Pradesh,04-23,PETROL,163
Himachal Pradesh,04-23,PETROL(E20),1
Himachal Pradesh,04-23,PETROL/HYBRID,3
Himachal Pradesh,04-24,DIESEL,56
Himachal Pradesh,04-24,PETROL,144
Himachal Pradesh,04-24,PETROL(E20),4
Himachal Pradesh,04-24,PETROL/CNG,2
Himachal Pradesh,04-24,PETROL/HYBRID,10
Himachal Pradesh,04-25,DIESEL,36
Himachal Pradesh,04-25,PETROL,167
Himachal Pradesh,04-25,PETROL(E20),29
Himachal Pradesh,04-25,PETROL/CNG,2
Himachal Pradesh,04-25,PETROL/HYBRID,6
Himachal Pradesh,04-25,PURE EV,1
Himachal Pradesh,04-25,STRONG HYBRID EV,2
Himachal Pradesh,05-20,DIESEL,2
Himachal Pradesh,05-20,PETROL,15
Himachal Pradesh,05-21,CNG ONLY,1
Himachal Pradesh,05-21,DIESEL,6
Himachal Pradesh,05-21,PETROL,52
Himachal Pradesh,05-22,DIESEL,28
Himachal Pradesh,05-22,ELECTRIC(BOV),1
Himachal Pradesh,05-22,PETROL,117
Himachal Pradesh,05-22,PETROL/HYBRID,2
Himachal Pradesh,05-23,DIESEL,23
Himachal Pradesh,05-23,PETROL,145
Himachal Pradesh,05-23,PETROL(E20),2
Himachal Pradesh,05-23,PETROL/HYBRID,9
Himachal Pradesh,05-24,DIESEL,46
Himachal Pradesh,05-24,ELECTRIC(BOV),3
Himachal Pradesh,05-24,PETROL,180
Himachal Pradesh,05-24,PETROL(E20),2
Himachal Pradesh,05-24,PETROL/CNG,1
Himachal Pradesh,05-24,PETROL/HYBRID,7
Himachal Pradesh,05-24,STRONG HYBRID EV,2
Himachal Pradesh,05-25,DIESEL,46
Himachal Pradesh,05-25,ELECTRIC(BOV),1
Himachal Pradesh,05-25,PETROL,171
Himachal Pradesh,05-25,PETROL(E20),23
Himachal Pradesh,05-25,PETROL/HYBRID,15
Himachal Pradesh,05-25,PURE EV,3
Himachal Pradesh,05-25,STRONG HYBRID EV,3
Himachal Pradesh,06-20,DIESEL,5
Himachal Pradesh,06-20,PETROL,146
Himachal Pradesh,06-21,CNG ONLY,1
Himachal Pradesh,06-21,DIESEL,24
Himachal Pradesh,06-21,PETROL,164
Himachal Pradesh,06-22,DIESEL,32
Himachal Pradesh,06-22,ELECTRIC(BOV),1
Himachal Pradesh,06-22,PETROL,184
Himachal Pradesh,06-22,PETROL/HYBRID,1
Himachal Pradesh,06-23,DIESEL,26
Himachal Pradesh,06-23,ELECTRIC(BOV),4
Himachal Pradesh,06-23,PETROL,188
Himachal Pradesh,06-23,PETROL(E20),5
Himachal Pradesh,06-23,PETROL/HYBRID,15
Himachal Pradesh,06-24,DIESEL,50
Himachal Pradesh,06-24,ELECTRIC(BOV),1
Himachal Pradesh,06-24,PETROL,167
Himachal Pradesh,06-24,PETROL/CNG,1
Himachal Pradesh,06-24,PETROL/HYBRID,3
Himachal Pradesh,06-25,DIESEL,45
Himachal Pradesh,06-25,PETROL,257
Himachal Pradesh,06-25,PETROL(E20),42
Himachal Pradesh,06-25,PETROL/HYBRID,5
Himachal Pradesh,07-20,DIESEL,28
Himachal Pradesh,07-20,PETROL,266
Himachal Pradesh,07-20,PETROL/HYBRID,1
Himachal Pradesh,07-21,DIESEL,78
Himachal Pradesh,07-21,ELECTRIC(BOV),1
Himachal Pradesh,07-21,PETROL,238
Himachal Pradesh,07-21,PETROL/CNG,1
Himachal Pradesh,07-21,PETROL/HYBRID,1
Himachal Pradesh,07-22,CNG ONLY,2
Himachal Pradesh,07-22,DIESEL,33
Himachal Pradesh,07-22,PETROL,227
Himachal Pradesh,07-22,PETROL/HYBRID,6
Himachal Pradesh,07-23,DIESEL,23
Himachal Pradesh,07-23,PETROL,141
Himachal Pradesh,07-23,PETROL(E20),8
Himachal Pradesh,07-23,PETROL/HYBRID,3
Himachal Pradesh,07-24,CNG ONLY,1
Himachal Pradesh,07-24,DIESEL,50
Himachal Pradesh,07-24,ELECTRIC(BOV),2
Himachal Pradesh,07-24,PETROL,237
Himachal Pradesh,07-24,PETROL(E20),3
Himachal Pradesh,07-24,PETROL/CNG,1
Himachal Pradesh,07-24,PETROL/HYBRID,5
Himachal Pradesh,07-24,STRONG HYBRID EV,3
Himachal Pradesh,07-25,DIESEL,40
Himachal Pradesh,07-25,PETROL,130
Himachal Pradesh,07-25,PETROL(E20),70
Himachal Pradesh,07-25,PETROL/CNG,1
Himachal Pradesh,07-25,PETROL/HYBRID,10
Himachal Pradesh,08-20,DIESEL,31
Himachal Pradesh,08-20,ELECTRIC(BOV),2
Himachal Pradesh,08-20,PETROL,274
Himachal Pradesh,08-21,DIESEL,37
Himachal Pradesh,08-21,ELECTRIC(BOV),3
Himachal Pradesh,08-21,PETROL,190
Himachal Pradesh,08-21,PETROL/CNG,1
Himachal Pradesh,08-21,PETROL/HYBRID,1
Himachal Pradesh,08-22,DIESEL,27
Himachal Pradesh,08-22,PETROL,195
Himachal Pradesh,08-22,PETROL/HYBRID,3
Himachal Pradesh,08-23,DIESEL,31
Himachal Pradesh,08-23,ELECTRIC(BOV),1
Himachal Pradesh,08-23,PETROL,141
Himachal Pradesh,08-23,PETROL/HYBRID,5
Himachal Pradesh,08-24,DIESEL,38
Himachal Pradesh,08-24,DIESEL/HYBRID,2
Himachal Pradesh,08-24,ELECTRIC(BOV),2
Himachal Pradesh,08-24,PETROL,182
Himachal Pradesh,08-24,PETROL(E20),6
Himachal Pradesh,08-24,PETROL/HYBRID,6
Himachal Pradesh,08-24,PURE EV,1
Himachal Pradesh,08-25,DIESEL,29
Himachal Pradesh,08-25,PETROL,245
Himachal Pradesh,08-25,PETROL(E20),75
Himachal Pradesh,08-25,PETROL/CNG,1
Himachal Pradesh,08-25,PETROL/HYBRID,7
Himachal Pradesh,09-20,DIESEL,36
Himachal Pradesh,09-20,ELECTRIC(BOV),2
Himachal Pradesh,09-20,PETROL,322
Himachal Pradesh,09-20,PETROL/HYBRID,6
Himachal Pradesh,09-21,DIESEL,19
Himachal Pradesh,09-21,ELECTRIC(BOV),1
Himachal Pradesh,09-21,PETROL,186
Himachal Pradesh,09-21,PETROL/HYBRID,2
Himachal Pradesh,09-22,DIESEL,24
Himachal Pradesh,09-22,PETROL,181
Himachal Pradesh,09-22,PETROL/HYBRID,8
Himachal Pradesh,09-23,DIESEL,29
Himachal Pradesh,09-23,ELECTRIC(BOV),2
Himachal Pradesh,09-23,PETROL,183
Himachal Pradesh,09-23,PETROL(E20),5
Himachal Pradesh,09-23,PETROL/HYBRID,9
Himachal Pradesh,09-24,CNG ONLY,1
Himachal Pradesh,09-24,DIESEL,43
Himachal Pradesh,09-24,ELECTRIC(BOV),3
Himachal Pradesh,09-24,PETROL,223
Himachal Pradesh,09-24,PETROL(E20),6
Himachal Pradesh,09-24,PETROL/HYBRID,3
Himachal Pradesh,09-24,STRONG HYBRID EV,1
Himachal Pradesh,09-25,DIESEL,29
Himachal Pradesh,09-25,PETROL,89
Himachal Pradesh,09-25,PETROL(E20),56
Himachal Pradesh,09-25,PETROL/HYBRID,3
Himachal Pradesh,09-25,PURE EV,1
Himachal Pradesh,10-20,DIESEL,48
Himachal Pradesh,10-20,ELECTRIC(BOV),2
Himachal Pradesh,10-20,PETROL,226
Himachal Pradesh,10-20,PETROL/HYBRID,3
Himachal Pradesh,10-21,CNG ONLY,2
Himachal Pradesh,10-21,DIESEL,19
Himachal Pradesh,10-21,PETROL,113
Himachal Pradesh,10-21,PETROL/HYBRID,5
Himachal Pradesh,10-22,DIESEL,57
Himachal Pradesh,10-22,ELECTRIC(BOV),3
